Dates,Q_obs,Prec,ETP
31/12/64,0.012,0,5.07722346
01/01/65,0.011,0,5.644758294
02/01/65,0.011,0,5.41380093
03/01/65,0.01,0,4.891375304
04/01/65,0.01,0,4.604087266
05/01/65,0.009,0,4.630590559
06/01/65,0.009,0,5.158464226
07/01/65,0.009,0,5.428175989
08/01/65,0.008,0,5.25704443
09/01/65,0.008,0,6.282903986
10/01/65,0.008,0,6.260250294
11/01/65,0.007,0,5.473879848
12/01/65,0.007,0,5.314328716
13/01/65,0.006,0,5.60022662
14/01/65,0.006,0,5.642290034
15/01/65,0.006,0,5.342155619
16/01/65,0.006,0,5.103938638
17/01/65,0.005,0,5.119856545
18/01/65,0.005,0,4.979579275
19/01/65,0.005,0,4.757340045
20/01/65,0.004,0,4.748880542
21/01/65,0.004,0,4.746305911
22/01/65,0.004,0,5.072533695
23/01/65,0.003,0,5.447945465
24/01/65,0.003,0,5.350513444
25/01/65,0.003,0,4.756604436
26/01/65,0.003,0,4.95006042
27/01/65,0.002,0,5.104641669
28/01/65,0.002,0,5.219795829
29/01/65,0.002,0,5.190415677
30/01/65,0.002,0,4.989715561
31/01/65,0.001,0,4.983923398
01/02/65,0.001,0,4.953014804
02/02/65,0.001,0,4.905129584
03/02/65,0.001,0,4.751639076
04/02/65,0.001,0,5.377224943
05/02/65,0.001,0,5.448955895
06/02/65,0.001,0,5.545510387
07/02/65,0,0,5.198848869
08/02/65,0,0,5.478932001
09/02/65,0,0,6.342369928
10/02/65,0,0,6.983282443
11/02/65,0,0,6.457100361
12/02/65,0,0,6.158854172
13/02/65,0,0,5.707152248
14/02/65,0,0,5.018473044
15/02/65,0,0,4.791135319
16/02/65,0,0,4.455237927
17/02/65,0,0,4.686491279
18/02/65,0,0,4.859506861
19/02/65,0,0,5.420988459
20/02/65,0,0,5.428518252
21/02/65,0,0,4.711684112
22/02/65,0,0,4.668180043
23/02/65,0,0,4.756788338
24/02/65,0,0,4.864257837
25/02/65,0,0,5.379179442
26/02/65,0,0,6.373518755
27/02/65,0,0,5.667384009
28/02/65,0,0,4.927332832
01/03/65,0,0,5.010965263
02/03/65,0,0,5.490720357
03/03/65,0,0,6.360776053
04/03/65,0,0,5.898714752
05/03/65,0,0,5.900395294
06/03/65,0,0,5.883589878
07/03/65,0,0,5.617196059
08/03/65,0,0.806865334,5.561288385
09/03/65,0,0,5.533711457
10/03/65,0,0,5.296374365
11/03/65,0,1.979141169,5.531270299
12/03/65,0,0,5.425780146
13/03/65,0,0.611671159,4.87890668
14/03/65,0,0.127460303,5.449292705
15/03/65,0,12.5035497,5.184223911
16/03/65,0,4.201472682,5.078395178
17/03/65,0,8.031854593,4.553057614
18/03/65,0,3.502339702,4.838524111
19/03/65,0,3.101867925,4.988060657
20/03/65,0,0,5.353445193
21/03/65,0,0,5.664504373
22/03/65,0,0,6.157068513
23/03/65,0,0,5.825891284
24/03/65,0,0,5.598063385
25/03/65,0,0,3.908899276
26/03/65,0,0,5.437074836
27/03/65,0,0,5.103001264
28/03/65,0,0,4.991991053
29/03/65,0,3.740446824,5.087534582
30/03/65,0,4.020905644,4.765277664
31/03/65,0,0,5.253059127
01/04/65,0,0,3.502901382
02/04/65,0,0,5.682931482
03/04/65,0,0.895180951,5.591573679
04/04/65,0,3.751449252,5.917246326
05/04/65,0,0,5.563091081
06/04/65,0,0,5.011647789
07/04/65,0,0,4.696405699
08/04/65,0,0,4.967575698
09/04/65,0,0,5.422015249
10/04/65,0,0,5.897594391
11/04/65,0,0,5.214627099
12/04/65,0,0,5.007712639
13/04/65,0,0.061334299,5.360285943
14/04/65,0,0,5.141136416
15/04/65,0,0,4.717567762
16/04/65,0,0,4.482230423
17/04/65,0,0,4.006870675
18/04/65,0,0,3.905210253
19/04/65,0,0,3.795093902
20/04/65,0,2.243625427,3.670758635
21/04/65,0,6.451692592,4.087220444
22/04/65,0,0.389545817,4.170025165
23/04/65,0,0,3.92288682
24/04/65,0,3.414146353,3.690158874
25/04/65,0,3.583465559,5.231491605
26/04/65,0,0.053681899,5.466470024
27/04/65,0,5.001292356,5.385368692
28/04/65,0,0.098695705,5.109094199
29/04/65,0,0,5.158204027
30/04/65,0,0,4.748144933
01/05/65,0,0,4.764479064
02/05/65,0,0,4.921616101
03/05/65,0,0,3.438256931
04/05/65,0,0,5.432283149
05/05/65,0,0,5.72749769
06/05/65,0,0,5.630771488
07/05/65,0,0,5.450976756
08/05/65,0,4.321611339,4.808490233
09/05/65,0,0.74259837,4.889571464
10/05/65,0,1.036196952,4.960189737
11/05/65,0,0.963687785,4.819170179
12/05/65,0,0,2.699973233
13/05/65,0,0,3.205085527
14/05/65,0,0,3.878182678
15/05/65,0,56.82635805,4.177798277
16/05/65,0,0,4.112912876
17/05/65,0,3.481540437,4.314183119
18/05/65,0,4.101429893,4.805152749
19/05/65,0,3.048874766,4.920956478
20/05/65,0,2.99750127,4.747225422
21/05/65,0,12.86739255,4.842662966
22/05/65,0,0.651641955,5.184744308
23/05/65,0,5.187948317,5.221700098
24/05/65,0,0.859584213,4.785043002
25/05/65,0.002,2.325962216,3.542581956
26/05/65,0.016,0.999473021,2.960252841
27/05/65,0.013,0.322828157,2.616235496
28/05/65,0.009,0,4.292710443
29/05/65,0.007,0,3.59352042
30/05/65,0.019,0,3.107914526
31/05/65,0.012,36.08928938,3.548003866
01/06/65,0.009,0,2.90295368
02/06/65,0.005,4.686064826,3.523200429
03/06/65,0.003,0.697588782,2.207289166
04/06/65,0.002,7.722034376,4.214710844
05/06/65,0.001,6.650312859,3.590605874
06/06/65,0.001,24.69916811,4.167662128
07/06/65,0.011,5.67023666,3.924999868
08/06/65,0.009,0,4.287224594
09/06/65,0.008,0.137506845,4.46808712
10/06/65,0.006,0.169235437,2.937862354
11/06/65,0.018,0,3.712143494
12/06/65,0.013,9.805980455,3.608840006
13/06/65,0.009,0,4.031159224
14/06/65,0.003,0,4.184424536
15/06/65,0.001,1.745763424,3.989806834
16/06/65,0,8.754722164,3.791475498
17/06/65,0,0.732659953,3.477663384
18/06/65,0,9.069162134,3.946339169
19/06/65,0,3.617231743,3.748891162
20/06/65,0,1.186244146,3.980457572
21/06/65,0.013,0.109160256,4.002385456
22/06/65,0.082,18.8013683,3.939334666
23/06/65,0.177,8.749261817,4.225827563
24/06/65,0.064,0.342875368,3.587691328
25/06/65,0.019,4.272704272,3.802620353
26/06/65,0.011,0.137999533,3.722036607
27/06/65,0.009,0.029592467,4.141263105
28/06/65,0.008,0.970074147,4.377740442
29/06/65,0.007,9.904517307,3.148078398
30/06/65,0.004,0.325895808,3.853326366
01/07/65,0.003,3.136539835,3.743453336
02/07/65,0.001,2.921745894,3.46882865
03/07/65,0.001,0,3.614537965
04/07/65,0.007,0.658829919,3.731741097
05/07/65,0.022,2.67006718,3.314893594
06/07/65,0.074,5.049239952,3.658488987
07/07/65,0.114,0.555815543,3.321634306
08/07/65,0.092,0.583669138,2.257819397
09/07/65,0.061,1.833539951,2.439475002
10/07/65,0.047,0.283253876,2.615601217
11/07/65,0.044,14.11488496,2.588327239
12/07/65,0.134,0,3.548250316
13/07/65,0.099,2.274810808,3.38788129
14/07/65,0.076,0,3.785431168
15/07/65,0.062,1.453839258,2.762759959
16/07/65,0.077,6.379143748,2.724911299
17/07/65,0.185,34.87838667,2.893379137
18/07/65,0.197,0,2.978378473
19/07/65,0.124,0,4.027925666
20/07/65,0.097,6.096317089,3.073677952
21/07/65,0.091,0.037987157,3.091414972
22/07/65,0.182,1.714333999,2.722684907
23/07/65,0.158,28.52188509,2.634175732
24/07/65,0.125,1.006560009,3.719563329
25/07/65,0.097,14.21458619,3.314587198
26/07/65,0.095,22.469236,3.260667912
27/07/65,0.158,15.03017397,3.678240878
28/07/65,0.144,21.02673104,3.40545804
29/07/65,0.119,17.67642266,3.372859459
30/07/65,0.102,0.083358153,3.380873535
31/07/65,0.088,12.68553288,3.161390957
01/08/65,0.074,0,3.611317379
02/08/65,0.06,0,3.535434892
03/08/65,0.053,5.006531783,2.734373464
04/08/65,0.13,0,2.33146347
05/08/65,0.305,6.247452454,2.20213302
06/08/65,0.551,2.534358531,3.374343547
07/08/65,0.554,10.90375877,2.261944314
08/08/65,0.465,0.437807681,3.708845789
09/08/65,0.422,3.630872967,2.394138824
10/08/65,0.376,11.74640601,3.424003455
11/08/65,0.339,6.000494931,2.484692263
12/08/65,0.483,3.386301691,3.430112087
13/08/65,0.622,1.059199761,2.440933623
14/08/65,0.697,7.283227565,3.524423263
15/08/65,0.723,13.29962788,2.355882439
16/08/65,0.599,5.781104095,2.264006772
17/08/65,0.474,0,3.149830051
18/08/65,0.423,0.196585502,3.242862871
19/08/65,0.565,0,3.02421514
20/08/65,0.659,15.53230392,4.004555723
21/08/65,0.621,0,3.643523231
22/08/65,0.561,17.13117073,3.443601984
23/08/65,0.506,1.263827761,3.116164303
24/08/65,0.451,8.815660878,3.566980552
25/08/65,0.408,1.420763953,3.322859889
26/08/65,0.627,6.353827064,3.734041716
27/08/65,0.913,0.418922438,3.342880878
28/08/65,1.198,14.58443322,3.569937957
29/08/65,1.533,13.5031332,3.699577936
30/08/65,1.734,0,3.944710215
31/08/65,1.67,4.314585722,3.763268627
01/09/65,1.588,23.59316852,3.090177506
02/09/65,1.614,10.60396357,2.217601458
03/09/65,1.873,6.265652545,2.949057597
04/09/65,2.121,15.06755991,4.111235254
05/09/65,2.24,7.598889851,2.514594001
06/09/65,2.205,24.41923529,3.652786192
07/09/65,2.139,11.74668137,3.575547386
08/09/65,2.089,1.001498891,3.502167681
09/09/65,1.993,48.37766617,2.567396046
10/09/65,1.903,0.049481332,2.451143973
11/09/65,1.847,39.06255869,2.933064393
12/09/65,1.778,47.07598684,3.723273246
13/09/65,1.705,0.114568434,3.8284084
14/09/65,1.874,1.911318433,3.35890903
15/09/65,2.066,5.711868617,2.538219232
16/09/65,2.071,6.080067771,2.301346741
17/09/65,2.021,2.089227865,3.564023146
18/09/65,1.963,0,3.92565145
19/09/65,1.9,0.791751646,2.048479871
20/09/65,1.827,5.453523897,3.827164372
21/09/65,1.74,11.77639009,3.688621068
22/09/65,1.687,0,3.366032653
23/09/65,1.617,0.772706362,3.76991739
24/09/65,1.556,1.077970507,3.873804733
25/09/65,1.436,0.139366016,3.054493094
26/09/65,1.353,1.131938813,2.067041996
27/09/65,1.275,3.750978796,2.353440542
28/09/65,1.225,5.979690827,3.308152883
29/09/65,1.163,0.679673859,3.575790265
30/09/65,1.079,0,3.888915132
01/10/65,1.022,0.522611197,3.313361615
02/10/65,0.985,5.32347046,3.517086258
03/10/65,0.966,15.3408286,3.429348508
04/10/65,0.941,3.117751139,3.575061629
05/10/65,0.911,1.275292927,4.141113282
06/10/65,0.873,5.20773021,3.107089548
07/10/65,0.822,10.39613187,3.406491967
08/10/65,0.791,9.569195295,3.891640835
09/10/65,0.757,5.974878483,4.059672555
10/10/65,0.736,0.825951092,4.039214197
11/10/65,0.67,0,4.190156425
12/10/65,0.614,0.098268571,3.531271134
13/10/65,0.563,0.052336209,3.342287243
14/10/65,0.514,0.450107933,3.574090113
15/10/65,0.485,0,3.367813559
16/10/65,0.463,0,3.641541332
17/10/65,0.439,0.753299104,3.688044391
18/10/65,0.427,0,3.917660705
19/10/65,0.413,19.39590086,3.018392457
20/10/65,0.394,3.923761442,3.298041816
21/10/65,0.368,3.678256889,4.071977053
22/10/65,0.338,0,4.149855017
23/10/65,0.301,0.582065649,4.251312616
24/10/65,0.274,0,4.151273283
25/10/65,0.267,0,4.026519771
26/10/65,0.257,1.0630517,4.247606369
27/10/65,0.245,0,4.054367562
28/10/65,0.233,3.916200913,3.947153646
29/10/65,0.217,3.017612063,4.166401448
30/10/65,0.202,0,3.998044921
31/10/65,0.195,0,4.067419832
01/11/65,0.187,0,4.120690943
02/11/65,0.18,0,3.926140136
03/11/65,0.175,0,4.094442061
04/11/65,0.164,0,4.371600308
05/11/65,0.156,0,4.132872998
06/11/65,0.144,0,3.984326233
07/11/65,0.136,0,4.023145623
08/11/65,0.132,0.137972807,3.851121004
09/11/65,0.127,0,3.996742761
10/11/65,0.119,0,4.293720994
11/11/65,0.113,0,4.163092162
12/11/65,0.108,0,4.27396938
13/11/65,0.1,0,4.298629385
14/11/65,0.094,0,4.562885111
15/11/65,0.088,0,4.738398116
16/11/65,0.081,0,4.504021502
17/11/65,0.075,0,4.436295312
18/11/65,0.069,0,4.226661317
19/11/65,0.062,0,4.257113699
20/11/65,0.059,0,4.449709785
21/11/65,0.057,0,4.209789625
22/11/65,0.054,0,4.048820348
23/11/65,0.05,0,3.937868607
24/11/65,0.048,0,3.810576887
25/11/65,0.044,0,3.879715886
26/11/65,0.041,0,4.044896709
27/11/65,0.039,0,4.429442941
28/11/65,0.037,0,4.31684214
29/11/65,0.034,0,4.528599613
30/11/65,0.033,0,4.48996993
01/12/65,0.03,0,4.343233543
02/12/65,0.028,0,4.146388146
03/12/65,0.026,0,4.402398491
04/12/65,0.024,0,4.494645882
05/12/65,0.023,0,4.209135185
06/12/65,0.02,0,4.605147745
07/12/65,0.02,0,4.26999284
08/12/65,0.02,0,4.451950924
09/12/65,0.024,0,4.572736091
10/12/65,0.03,0,4.766675213
11/12/65,0.035,0,4.578606895
12/12/65,0.04,0,4.906256984
13/12/65,0.04,0,5.072755356
14/12/65,0.039,0,5.175116951
15/12/65,0.037,0,4.795807796
16/12/65,0.037,0,4.79091282
17/12/65,0.036,0,4.981854768
18/12/65,0.035,0,4.67140652
19/12/65,0.034,0,4.549617991
20/12/65,0.034,0,4.59016504
21/12/65,0.032,0,4.952592749
22/12/65,0.032,0,4.918757735
23/12/65,0.031,0,4.527338262
24/12/65,0.03,0,3.870181638
25/12/65,0.027,0,4.066812202
26/12/65,0.023,0,4.830606303
27/12/65,0.017,0,5.536966334
28/12/65,0.013,0,5.326977308
29/12/65,0.011,0,4.930850821
30/12/65,0.01,0,4.708532156
31/12/65,0.008,0,4.669708374
01/01/66,0.008,0,4.659349684
02/01/66,0.007,0,4.50280409
03/01/66,0.007,0,4.361261385
04/01/66,0.006,0,4.448365102
05/01/66,0.006,0,4.182258259
06/01/66,0.005,0,4.184934248
07/01/66,0.005,0,4.136918228
08/01/66,0.005,0,4.203081615
09/01/66,0.004,0,4.282604932
10/01/66,0.004,0,4.586862713
11/01/66,0.004,0,4.793137809
12/01/66,0.003,0,5.036673724
13/01/66,0.003,0,5.237117915
14/01/66,0.003,0,5.220339906
15/01/66,0.002,0,5.004195968
16/01/66,0.002,0,4.943603529
17/01/66,0.002,0,4.862674179
18/01/66,0.001,0,5.060785642
19/01/66,0.001,0,5.011192772
20/01/66,0.001,0,4.865247624
21/01/66,0.001,0,4.94316378
22/01/66,0.001,0,4.966309533
23/01/66,0.001,0,4.686845365
24/01/66,0.001,0,4.966098506
25/01/66,0,0,5.475900709
26/01/66,0,0,5.77920932
27/01/66,0,0,5.488025876
28/01/66,0,0,5.275920904
29/01/66,0,0,4.839423862
30/01/66,0,0,4.850796739
31/01/66,0,0,4.764279415
01/02/66,0,0,4.806042745
02/02/66,0,0,5.548358405
03/02/66,0,0,6.093677621
04/02/66,0,0,5.749756633
05/02/66,0,0,5.660390606
06/02/66,0,0,4.738582018
07/02/66,0,0,4.469730622
08/02/66,0,0,5.012102806
09/02/66,0,0,4.538410122
10/02/66,0,0,4.497064861
11/02/66,0,0,4.556005863
12/02/66,0,0,4.829526602
13/02/66,0,0,5.182922917
14/02/66,0,0,5.074306986
15/02/66,0,0,5.647226554
16/02/66,0,0,5.45872339
17/02/66,0,0,5.204833715
18/02/66,0,0,5.729435352
19/02/66,0,0,6.067785566
20/02/66,0,0,6.090106303
21/02/66,0,0,5.757536588
22/02/66,0,0,5.729919767
23/02/66,0,0,5.583281277
24/02/66,0,0,5.633651125
25/02/66,0,0,4.992818505
26/02/66,0,0,5.261264162
27/02/66,0,0,5.524760545
28/02/66,0,0,7.012222458
01/03/66,0,0,5.902636016
02/03/66,0,0,5.433309939
03/03/66,0,0,5.332036745
04/03/66,0,0,6.1293908
05/03/66,0,0,6.231933179
06/03/66,0,0,6.730715044
07/03/66,0,0,6.880676937
08/03/66,0,0,6.264497861
09/03/66,0,0,6.058857271
10/03/66,0,0,6.504456748
11/03/66,0,0,5.501976404
12/03/66,0,0,5.746978077
13/03/66,0,0,6.319716236
14/03/66,0,0,5.496687228
15/03/66,0,0,5.503196983
16/03/66,0,0,6.118676846
17/03/66,0,0,5.733795089
18/03/66,0,0,4.828446901
19/03/66,0,1.550068365,5.18448411
20/03/66,0,0,5.956980163
21/03/66,0,0,5.279592038
22/03/66,0,0.193703109,5.238758922
23/03/66,0,0,5.581118042
24/03/66,0,0,5.455692099
25/03/66,0,0,5.41072056
26/03/66,0,0,5.638587645
27/03/66,0,0,5.683415898
28/03/66,0,0,5.390580692
29/03/66,0,0,5.474216658
30/03/66,0,0,5.771985076
31/03/66,0,0.103266038,5.517030211
01/04/66,0,0,5.659156476
02/04/66,0,0,5.009160679
03/04/66,0,0,4.776458057
04/04/66,0,1.077493918,5.911683589
05/04/66,0,29.6819844,4.975805768
06/04/66,0,10.59903471,4.447389628
07/04/66,0,0.254964943,4.797810286
08/04/66,0,6.126968913,4.69976952
09/04/66,0,0.043576492,4.768671712
10/04/66,0,0.812636754,5.027345875
11/04/66,0,0,5.320231393
12/04/66,0,0,5.794213518
13/04/66,0,0.149586613,5.051919188
14/04/66,0,0.999878459,5.072090372
15/04/66,0,0.139941544,4.740972747
16/04/66,0,4.087013041,4.925134089
17/04/66,0,1.081700222,4.96736467
18/04/66,0,0,5.123598061
19/04/66,0,0,4.633875927
20/04/66,0,0.976215945,5.006264598
21/04/66,0,0,4.482391663
22/04/66,0,3.572773153,3.523444996
23/04/66,0,0,4.660538386
24/04/66,0,7.381311318,4.765078014
25/04/66,0,0,4.294154088
26/04/66,0,0,3.34762996
27/04/66,0,0,3.808211431
28/04/66,0.003,0,4.431400762
29/04/66,0.002,0.136266253,4.021599139
30/04/66,0.001,0,4.51289122
01/05/66,0.001,0,5.055022447
02/05/66,0,1.52181256,5.268578636
03/05/66,0,15.87872445,3.829474709
04/05/66,0,0.504137613,4.678701378
05/05/66,0,0.838591765,5.0887063
06/05/66,0,12.97082364,4.977493988
07/05/66,0,12.31267352,4.572185703
08/05/66,0,4.995350986,4.839063962
09/05/66,0,0,3.823694416
10/05/66,0,0,3.212485213
11/05/66,0,0,2.701148189
12/05/66,0,0.041544267,3.363658112
13/05/66,0,0,4.521171657
14/05/66,0,1.571154438,4.655953392
15/05/66,0,0.701079818,4.56075582
16/05/66,0,18.70475044,4.895208464
17/05/66,0,10.45866985,3.005033814
18/05/66,0,0,3.657624927
19/05/66,0,0,4.67361411
20/05/66,0,0,4.406367222
21/05/66,0,0.089073971,2.748288412
22/05/66,0,0.687400079,3.738433805
23/05/66,0,0,4.742443965
24/05/66,0,0.227551107,4.732487017
25/05/66,0,1.678280456,4.450307422
26/05/66,0,4.428001775,2.726581093
27/05/66,0,0,3.622713296
28/05/66,0.001,10.68747725,3.968468818
29/05/66,0.005,0.083514734,4.632716386
30/05/66,0.001,0,4.618580476
31/05/66,0.001,26.17455361,3.713792346
01/06/66,0.001,2.692772066,3.065362103
02/06/66,0.005,0.924624411,2.187695812
03/06/66,0.016,0,4.150012602
04/06/66,0.005,5.619744888,3.864668231
05/06/66,0.002,0.759537421,3.73153195
06/06/66,0.002,5.203793652,3.780595705
07/06/66,0.011,0.28438123,3.537406496
08/06/66,0.008,0,3.109564481
09/06/66,0.004,4.213637864,3.41657275
10/06/66,0.001,10.06124672,2.896570651
11/06/66,0,0,3.144224763
12/06/66,0,2.295014862,4.331971646
13/06/66,0,0,4.167977298
14/06/66,0,0,3.81681309
15/06/66,0.001,0,3.430366614
16/06/66,0.003,1.539685046,3.596677845
17/06/66,0.02,0,3.689966649
18/06/66,0.012,3.807120265,4.323567901
19/06/66,0.008,4.97972425,3.641045858
20/06/66,0.029,1.265792238,4.11199781
21/06/66,0.088,0,3.911512334
22/06/66,0.126,0,3.447419879
23/06/66,0.093,0,4.046655582
24/06/66,0.075,0,4.008606889
25/06/66,0.05,5.324211198,4.324037141
26/06/66,0.036,1.474411786,4.557316196
27/06/66,0.025,2.571137784,3.632870526
28/06/66,0.023,16.55805296,3.434948088
29/06/66,0.02,4.134374267,3.045176801
30/06/66,0.012,0,3.776364674
01/07/66,0.007,0,4.328388315
02/07/66,0.006,34.4398311,4.131674411
03/07/66,0.034,0,3.474183034
04/07/66,0.028,0,2.162946311
05/07/66,0.025,0,3.936728339
06/07/66,0.022,0.572398419,4.639866893
07/07/66,0.013,2.886933307,3.706372511
08/07/66,0.008,2.251354411,4.424874694
09/07/66,0.005,14.51202033,3.876138401
10/07/66,0.004,0,3.58307663
11/07/66,0.073,0.485373473,3.717914476
12/07/66,0.169,0.87587567,2.909336708
13/07/66,0.169,5.323812113,3.409852228
14/07/66,0.126,49.57160733,2.500007788
15/07/66,0.098,10.24296426,3.098427283
16/07/66,0.072,17.24934661,2.820408357
17/07/66,0.054,0.399827702,3.700395421
18/07/66,0.041,0,3.595220572
19/07/66,0.033,0,3.724097672
20/07/66,0.136,7.324848784,3.692465583
21/07/66,0.413,0,3.898795805
22/07/66,0.628,1.288386481,3.93347043
23/07/66,0.524,0,3.6543415
24/07/66,0.475,0,3.557615434
25/07/66,0.45,13.90441415,3.786841512
26/07/66,0.372,0.075522545,2.878333428
27/07/66,0.304,18.15399768,3.547757416
28/07/66,0.214,24.06045036,3.987388922
29/07/66,0.171,1.08890572,4.125981124
30/07/66,0.144,37.62805516,3.150530712
31/07/66,0.097,3.394845132,4.306518879
01/08/66,0.076,0,3.958119282
02/08/66,0.068,9.868017377,3.507059018
03/08/66,0.062,1.475930658,3.480876015
04/08/66,0.169,1.401666832,2.176352291
05/08/66,0.2,0,3.007699348
06/08/66,0.149,0,2.991706143
07/08/66,0.115,0,4.172064014
08/08/66,0.094,0.302437005,3.831962765
09/08/66,0.076,44.53407829,3.333277352
10/08/66,0.135,1.368388586,2.758863773
11/08/66,0.288,7.303844555,3.495332853
12/08/66,0.262,15.52161437,3.529070033
13/08/66,0.172,0.17541987,3.171200211
14/08/66,0.122,5.130727493,3.17049955
15/08/66,0.105,0,3.091002484
16/08/66,0.103,0,3.041683191
17/08/66,0.235,29.28806229,3.10296466
18/08/66,0.417,0,2.446768109
19/08/66,0.661,0,3.319183138
20/08/66,0.691,1.883318145,3.7976744
21/08/66,0.656,29.98187291,3.435711667
22/08/66,0.617,4.843149954,4.402233128
23/08/66,0.568,0,3.374046729
24/08/66,0.527,23.45596003,3.272991093
25/08/66,0.503,10.05689316,3.249292668
26/08/66,0.5,0.601013482,3.445383669
27/08/66,0.639,0.265447159,3.483017769
28/08/66,0.561,11.23336592,3.684584328
29/08/66,0.699,2.096309865,3.228842413
30/08/66,0.839,0.04606426,3.530292867
31/08/66,0.962,0.734988099,3.592063147
01/09/66,1.199,4.903963193,3.2834184
02/09/66,1.264,2.093063081,4.07273659
03/09/66,1.114,0,4.21387709
04/09/66,0.9,5.639907692,2.849096072
05/09/66,0.74,16.13733027,3.665747088
06/09/66,0.614,15.3301606,2.552807639
07/09/66,0.573,0,3.655032748
08/09/66,0.546,1.953914706,3.699193484
09/09/66,0.515,50.50527851,2.427806031
10/09/66,0.475,0,2.877421566
11/09/66,0.432,2.580434304,3.794448778
12/09/66,0.392,12.07101845,3.190286156
13/09/66,0.348,21.52702562,3.286262211
14/09/66,0.315,5.466671932,3.77757354
15/09/66,0.279,0.072658487,3.639311697
16/09/66,0.253,0.877520586,3.677087524
17/09/66,0.468,4.356004217,4.116878165
18/09/66,1.131,0,4.085692794
19/09/66,1.121,37.37662019,3.990290417
20/09/66,1.045,34.5213374,2.68822368
